source_platform,source_platform_url,data.id,data.desc,data.createTime,data.stats.collectCount,data.stats.commentCount,data.stats.diggCount,data.stats.playCount,data.stats.shareCount,data.author.nickname,data.author.id,data.duetDisplay,data.duetEnabled,data.author.uniqueId,video_url,sentiment_rulebased,voting.topic,engagement_score
tiktok.com,https://www.tiktok.com/@spschweiz,7527326708878413078,"Während die Vorfreude auf das EM-Viertelfinal steigt, blicken wir mit Historikerin Marianne Meier auf die bewegte Geschichte des Schweizer Frauenfussballs zurück. Es ist die Geschichte von Pionierinnen, Skandalspielen, systematischer Abwertung und unzähligen Frauen, die sich davon nicht aufhalten liessen. Das ganze Gespräch jetzt bei Meyer:Wermuth auf YouTube, Spotify und Apple Podcasts.",2025-07-15 15:12:08,7,2,196,5186,6,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7527326708878413078,-0.32,0,-3.699713201354049
tiktok.com,https://www.tiktok.com/@spschweiz,7524649084620131606,Seit Jahren wussten sie es… ,2025-07-08 10:01:36,40,74,559,12700,20,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7524649084620131606,0.0,0,-2.599378332066225
tiktok.com,https://www.tiktok.com/@spschweiz,7522878136179117334,Das stand damals nicht im Abstimmungsbüchlein… ,2025-07-03 15:29:25,25,70,628,10200,15,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7522878136179117334,0.0,0,-2.7063183368515307
tiktok.com,https://www.tiktok.com/@spschweiz,7522421608842153238,#uefawomenseuro ,2025-07-02 09:57:50,11,2,306,2903,6,SP Schweiz,7124330314721281030,0,,spschweiz,https://www.tiktok.com/@spschweiz/video/7522421608842153238,0.0,0,-3.726814868935274
tiktok.com,https://www.tiktok.com/@spschweiz,7521752674077920534,"Seit 2022 auf allen Plattformen erhältlich: Die Lüge, wonach die F35-Kampfjets zu einem Fixpreis von 6 Milliarden gekauft werden. Seit letzter Woche wissen wir: Das wird viel, viel teurer. Wir fordern deshalb den sofortigen Stop dieses Beschaffungsprojektes. Mehr Hintergrundinfos findest du in der neuesten Folge Meyer:Wermuth, überall dort, wo es Podcasts gibt.",2025-06-30 14:42:02,17,59,687,14400,42,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7521752674077920534,-0.76,0,-2.534289458395484
tiktok.com,https://www.tiktok.com/@spschweiz,7519918061135121686,Naive Träume vs. Reality 🤬 Jetzt ist es offiziell: Die Beschaffung der F-35 gerät komplett aus dem Ruder. Wir müssen diesen Kauf jetzt stoppen. Noch ist es nicht zu spät.,2025-06-25 16:02:47,280,322,2340,59800,325,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7519918061135121686,-0.06,0,3.113200246137522
tiktok.com,https://www.tiktok.com/@spschweiz,7519166586062769430,"🗣️ Die 🇨🇭-Regierung muss die Entscheidung treffen, auf welcher Seite der Geschichte sie stehen will! 🗣️",2025-06-23 15:26:42,669,480,7978,90000,781,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7519166586062769430,0.0,1,9.75970127181008
tiktok.com,https://www.tiktok.com/@spschweiz,7517674703037730050,"Wir fordern den Bundesrat auf, endlich zu handeln: Für einen sofortigen Waffenstillstand, die Aufhebung der Gaza-Blockade, die unmissverständliche Verurteilung der Kriegsverbrechen und die sofortige Wiederaufnahme der humanitären Hilfe. Je mehr Leute wir sind, desto grösser wird der Druck auf den Bundesrat. Alle nach Bern! 📍",2025-06-19 14:57:24,63,37,1693,22500,189,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7517674703037730050,-0.0,0,-1.4504632276466625
tiktok.com,https://www.tiktok.com/@spschweiz,7517227857827974422,Antwort auf @julinomano   ,2025-06-18 10:03:26,403,164,4936,64900,428,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7517227857827974422,0.0,0,3.4355420658711235
tiktok.com,https://www.tiktok.com/@spschweiz,7516935749799890198,die meined das wüki ernst? 🤦 abstimmig loading 🔋,2025-06-17 15:09:53,1317,327,11800,189300,2013,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7516935749799890198,0.0,0,18.117260113709012
