source_platform,source_platform_url,data.id,data.desc,data.createTime,data.stats.collectCount,data.stats.commentCount,data.stats.diggCount,data.stats.playCount,data.stats.shareCount,data.author.nickname,data.author.id,data.duetDisplay,data.duetEnabled,data.author.uniqueId,video_url
tiktok.com,https://www.tiktok.com/@jglp_ch,7540679630416596246,"Dass sich gewisse Bürgerliche gegen die Bilateralen aussprechen, ist nicht nachvollziehbar. Denn der eigentliche Unterwerfungsvertrag stammt nicht aus Brüssel, sondern aus Washington.",2025-08-20 14:48:17,4,3,30,929,0,Junge Grünliberale Schweiz,6948866136315593734,0,True,jglp_ch,https://www.tiktok.com/@jglp_ch/video/7540679630416596246
tiktok.com,https://www.tiktok.com/@jglp_ch,7528446171510000918,"Unser lieber neuer Bundesrat Pfister kann leider nichts für die Probleme und Skandale, die nach seinem Amtsantritt aufgetreten sind. Da bleibt uns nur, mit Herrn Pfister solidarisch zu sein. #solidaritätmitpfister ",2025-07-18 15:36:13,0,7,16,1496,2,Junge Grünliberale Schweiz,6948866136315593734,0,True,jglp_ch,https://www.tiktok.com/@jglp_ch/video/7528446171510000918
tiktok.com,https://www.tiktok.com/@jglp_ch,7525471461440638230,Hände weg von J+S! Unterschreibe jetzt unsere Petition für das Jugend und Sport Förderprogramm. Link in der Bio #fyp #ForYou #politics #liberal #grüne ,2025-07-10 15:12:50,3,7,62,1466,0,Junge Grünliberale Schweiz,6948866136315593734,0,True,jglp_ch,https://www.tiktok.com/@jglp_ch/video/7525471461440638230
tiktok.com,https://www.tiktok.com/@jglp_ch,7522495498364669206,"Deine Schweizer Erdbeeren werden kaum noch von Schweizer:innen gepflückt. Unsere Landwirtschaft ist auf die EU angewiesen. Eine Kündigung der Bilateralen hätte zur Folge, dass wir die Ernährung der Bevölkerung, umso mehr, nicht mehr selbst sicherstellen könnten. Das bedeutet noch mehr Lebensmittelimporte.  🇨🇭🍓🇪🇺 #fyp #ForYou #politics #liberal #EU",2025-07-02 14:44:33,1,11,12,718,0,Junge Grünliberale Schweiz,6948866136315593734,0,True,jglp_ch,https://www.tiktok.com/@jglp_ch/video/7522495498364669206
tiktok.com,https://www.tiktok.com/@jglp_ch,7521759010324843799,"Welche Erdbeeren wurden von EU-Arbeiter:innen gepflückt? 🍓 💡Beide! Egal ob auf der Verpackung Schweiz oder Tschechien steht, bei mindestens 35‘000 Saissoniers pro Jahr sind sie wahrscheinlich von EU-Arbeitern geernet worden.",2025-06-30 15:06:36,5,3,105,4691,2,Junge Grünliberale Schweiz,6948866136315593734,0,True,jglp_ch,https://www.tiktok.com/@jglp_ch/video/7521759010324843799
tiktok.com,https://www.tiktok.com/@jglp_ch,7502791352053189910,Der Schweizerische Finanzplatz finanziert leider nicht nur Projekte für erneuerbare Energien und die Förderung von Natur und Umwelt. Er finanziert ebenfalls die Zerstörung unserer eigenen Lebensgrundlagen. Unterstütze uns in unserem Vorhaben für einen nachhaltigen Finanzplatz. Schreibe uns oder gehe auf den Link in unserer Bio. ,2025-05-10 12:22:24,0,4,14,791,0,Junge Grünliberale Schweiz,6948866136315593734,0,True,jglp_ch,https://www.tiktok.com/@jglp_ch/video/7502791352053189910
tiktok.com,https://www.tiktok.com/@jglp_ch,7488363329933675798,"Die SVP gefährdet nicht nur unseren ÖV, sondern noch viel mehr. Was sonst noch in ihrer „Nachhaltigkeitsinitiative“ steckt, erklären wir in unserer Medienmitteilung. 👉 Link in Bio. #JGLP #SVPInitiative #Fachkräftemangel #Personenfreizügigkeit #ÖV ",2025-04-01 15:14:19,0,4,36,1136,1,Junge Grünliberale Schweiz,6948866136315593734,0,True,jglp_ch,https://www.tiktok.com/@jglp_ch/video/7488363329933675798
tiktok.com,https://www.tiktok.com/@jglp_ch,7483590060739267862,"Die Unterstützung der Ukraine ist eine Pflicht aller demokratischen Staaten, welche eine regelbasierte internationale Ordnung wollen.",2025-03-19 18:31:34,4,21,38,1627,0,Junge Grünliberale Schweiz,6948866136315593734,0,True,jglp_ch,https://www.tiktok.com/@jglp_ch/video/7483590060739267862
tiktok.com,https://www.tiktok.com/@jglp_ch,7481334210112916758,Wir fordern vom Parlament einen Gegenvorschlag zur Service Citoyen Initiative. Dieser Gegenvorschlag muss jedoch die Wahlfreiheit der zu erbringenden Dienstleistungen sowie die Gleichbehandlung von Mann und Frau garantieren.,2025-03-13 16:37:44,3,10,24,1466,0,Junge Grünliberale Schweiz,6948866136315593734,0,True,jglp_ch,https://www.tiktok.com/@jglp_ch/video/7481334210112916758
