source_platform,source_platform_url,data.id,data.caption.text,data.caption.created_at,data.media_type,data.like_count,data.comment_count,sentiment_rulebased,voting.topic,engagement_score
instagram.com,https://www.instagram.com/glp_grunliberale/,3704873356581099815_8282638970,"Die Mitgliederversammlung der @glp.be hat gestern Abend @tobiasvoegeli einstimmig als Kandidaten für den Regierungsrat nominiert. Warum das eine gute Wahl ist, erkläre ich in diesem Video. 🎬",2025-08-22 15:10:21+00:00,2,108,3,0.37,0,-0.2535835705249845
instagram.com,https://www.instagram.com/glp_grunliberale/,3701987563136492696_8889484925,Parolen der GLP für die #Abstimmungen vom 28. September:   ✅ JA zur E-ID: Für unsere Delegierten war das ein absoluter No-Brainer! Diese staatliche und freiwillige E-ID ist in unserer digitalen Welt unverzichtbar. Sie erhöht unsere Sicherheit im Netz und schützt unsere Daten.    🤝 Stimmfreigabe bei der Abschaffung des #Eigenmietwerts: Für die #GLP-Delegierten gibt es starke Argumente auf beiden Seiten. Pro: Der Eigenmietwert ist eine ungerechtfertigte Besteuerung eines fiktiven Werts. Contra: Ein Systemwechsel könnte energetische Sanierungen bremsen und die #Bundesfinanzen stark belasten.   🗳 #Demokratie lebt von deiner Stimme – nutze sie!,2025-08-18 18:33:14+00:00,1,69,3,-0.77,3,-0.6717050126502215
instagram.com,https://www.instagram.com/glp_grunliberale/,3701350850215995921_8282638970,Ein Ja zu den neuen Verträgen mit der #EU ist durch den #Handelskrieg mit den #USA noch wichtiger geworden.  #BilateraleIII #Schweiz #Handel,2025-08-17 18:33:03+00:00,2,136,8,0.39,0,1.0275089605734768
instagram.com,https://www.instagram.com/glp_grunliberale/,3698315324851130097_8889484925,"Der Bundesrat knickt vor der Atomlobby ein und ignoriert gleich mehrere Volksentscheide.   Statt auf sichere, günstige und saubere Energie zu setzen, träumt die Landesregierung von neuen AKW. 🔌 Zu teuer. 📅 Zu spät. ⚡️ Am Bedarf vorbei.   Die GLP sagt klar: Keine neuen AKW – Ja zur echten Energiewende!",2025-08-13 13:59:26+00:00,1,102,3,0.18,1,-0.3179099462365591
instagram.com,https://www.instagram.com/glp_grunliberale/,3696959203037438654_8889484925,"Das Leid in #Gaza ist unerträglich. Es muss sofort beendet werden! Die Versorgung der Bevölkerung mit Nahrungsmitteln hat oberste Priorität. Wir fordern einen #Waffenstillstand, sicheren Zugang für humanitäre Hilfe und die Freilassung aller Geiseln. Sowohl #Israel als auch die Hamas begehen schwerste Verstösse gegen das Völkerrecht. Wir verurteilen diese aufs Schärfste! Nur eine Zwei-Staaten-Lösung kann langfristig Frieden bringen. Sollte Israel bis Ende September keine wesentlichen Schritte zur Beendigung des Leids in Gaza unternehmen, muss die #Schweiz #Palästina als Staat anerkennen.",2025-08-11 17:05:04+00:00,1,76,9,-1.0,1,0.5804257590132824
instagram.com,https://www.instagram.com/glp_grunliberale/,3694075758095394199_8889484925,"US-Präsident Donald #Trump verhängt Zölle von 39 % für die #Schweiz. Das zeigt wie wichtig verlässliche Partner sind. Gerade jetzt ist es wichtiger denn je, unsere Zusammenarbeit mit der #EU abzusichern: Ja zu den #Bilateralen III! 🇨🇭🤝🇪🇺",2025-08-07 18:27:22+00:00,1,210,14,0.94,0,2.9979509276829006
instagram.com,https://www.instagram.com/glp_grunliberale/,3692557409469363948_8889484925,"Der bilaterale Weg hat der #Schweiz #Wohlstand und #Lebensqualität gebracht. Nun gilt es, diesen Weg weiterzugehen und die Zusammenarbeit mit #Europa gezielt zu vertiefen. 🇪🇺🤝🇨🇭 Gemeinsam mit unseren europäischen Partnern sind wir stärker. 💪🏻 📹 @_janinaaeberhard_",2025-08-05 15:19:29+00:00,1,57,1,0.11,0,-1.1927188751844824
instagram.com,https://www.instagram.com/glp_grunliberale/,3689563465722808061_8889484925,"Heute, am 1. August, feiern wir das, was die Schweiz wirklich stark macht: Unseren Zusammenhalt, unsere Offenheit und unsere Vielfalt. 💪 Wenn andere Länder #Mauern bauen und neue #Zölle errichten, lassen wir uns nicht entmutigen. Unsere Stärke liegt darin, Brücken zu schlagen, gemeinsam Lösungen zu finden und auf gute Beziehungen zu unseren Nachbarn in #Europa zu setzen. 🇨🇭🤝🇪🇺 Denn eine #Schweiz, die zusammensteht, kann jedem Sturm trotzen. Alles Gute zum Geburtstag, Schweiz! 🫶 📹 @corinagredig #BilateraleJa #SchweizimHerzenEuropas",2025-08-01 12:45:34+00:00,2,89,3,1.0,0,-0.4572837602783051
instagram.com,https://www.instagram.com/glp_grunliberale/,3688875742632524666_8889484925,"Um den #Präsident:innen der #Bundesratsparteien die bald endende Sommerzeit 🌞 zu versüssen, senden wir ihnen als Lektüre die bilateralen #Verträge III zu – ergänzt mit einem individuellen #Geschenk. Für @matteameyer.ch und @cedricwermuth gibt es eine Lupe – damit sie die Details ihres eigenen #Parteiprogramms genau studieren können. 🔍 Schliesslich fordern sie darin gar einen #EU-Beitritt. 🇪🇺 Für @thierryburkart haben wir eine #Kette eingepackt – damit die FDP in der #Europafrage wieder zusammenhält.🧣 Für @pmbregy gibt es einen Kompass – damit die Mitte in der #Europapolitik wieder auf Kurs kommt. 🧭 Und für Marcel Dettling haben wir eine schicke Schutzhülle – zur sicheren Aufbewahrung seiner Hellebarde und als Einladung, sich mal im 21. Jahrhundert umzusehen. 🗡",2025-07-31 13:31:11+00:00,2,110,10,1.0,0,1.1411224436010965
instagram.com,https://www.instagram.com/glp_grunliberale/,3688182451109571405_73488636070,"„ Auch für die Stromversorgung sind die Bilateralen wichtig, insbesondere für den Strom im Winter“. Für Roger Nyfenegger, GLP- Stadtrat Bern, ist klar: Die radikale Kündigungsinitiative der SVP gefährdet unsere Stromversorgung und schwächt den Wirtschaftsstandort Schweiz. 🔌 🚨Die Initiative will die Personenfreizügigkeit kündigen und gefährdet damit den bilateralen Erfolgsweg. Das wären drastische Folgen für die Schweiz! 👀 Informier dich jetzt hier: nein-zur-kuendigungsinitiative.ch",2025-07-30 14:28:50+00:00,2,78,5,-1.0,0,-0.18285433797174777
instagram.com,https://www.instagram.com/glp_grunliberale/,3684559237744935697_8889484925,"Dank der bilateralen Abkommen geniessen wir die Freiheit, in ganz Europa zu studieren und zu arbeiten. Das eröffnet uns nahezu unbegrenzte berufliche und persönliche Möglichkeiten. Gleichzeitig profitiert der Schweizer Arbeitsmarkt dort von europäischen Talenten, wo sie am dringendsten gebraucht werden. Ja zu den Bilateralen III!",2025-07-25 14:28:33+00:00,1,29,2,0.35,0,-1.29672807294961
instagram.com,https://www.instagram.com/glp_grunliberale/,3679480844389183455_8889484925,"Mit den neuen Bilateralen Verträgen hat die Schweiz Mitspracherechte bei der europäischen Rechtsentwicklung, die wir heute nicht haben. Diese müssen wir aber auch wahrnehmen! 🇨🇭🇪🇺",2025-07-18 14:19:42+00:00,2,122,61,0.01,0,11.27498352835758
instagram.com,https://www.instagram.com/glp_grunliberale/,3677379027064622227_8889484925,"Wir teilen mit den europäischen Staaten gemeinsame #Werte und sind auch kulturell eng mit ihnen verbunden. Die #EU ist unser engster Partner, auf den wir uns verlassen können. Deshalb sagen wir klar Ja zu mehr #Zusammenarbeit – Ja zu den #Bilateralen III.  🇪🇺🤝🇨🇭 📸 @cristina.cortellini",2025-07-15 16:42:44+00:00,1,37,0,0.11,0,-1.6033206831119544
instagram.com,https://www.instagram.com/glp_grunliberale/,3673705859490531984_5441670489,Hände weg von J+S! Unterschreibe jetzt unsere Petition für das Jugend und Sport Förderprogramm. Link in der Bio,2025-07-10 15:07:49+00:00,2,77,1,0.0,0,-0.9782976228125659
instagram.com,https://www.instagram.com/glp_grunliberale/,3673478184195685510_8889484925,"Power 2026: Solarstrom clever nutzen!  Die Schweiz ist Solarweltmeister – doch Haushalte & KMU zahlen zu viel für Strom. Deshalb fordert die GLP: ✅ Solarstrom intelligent nutzen ✅ Speicher fördern ✅ Faire Strompreise  ✅ Stromnetz stabil und zukunftsfähig gestalten   Denn: Über 500 Millionen Franken zahlen wir jedes Jahr zu viel – weil der Markt nicht spielt und die Netzplanung noch in den 80ern steckt. Es ist Zeit, dass nicht nur unsere Dächer, sondern auch unsere Strompolitik modern wird!",2025-07-10 07:32:29+00:00,8,82,4,1.0,0,-0.3361506430529202
instagram.com,https://www.instagram.com/glp_grunliberale/,3672316918033440014_42572996428,"Transrechte sind Menschenrechte! 🏳️‍⚧️🏳️‍⚧️🏳️‍⚧️ Lese in unserem Beitrag wieso wir gegen die Forderung der Gesundheitsdirektion des Kantons Zürich sind, das Recht auf Geschlechtsangleichende Operationen für Minderjährige zu verbieten.",2025-07-08 17:05:15+00:00,8,117,7,-0.62,0,0.6276282152646004
instagram.com,https://www.instagram.com/glp_grunliberale/,3669353144857018865_8889484925,"Wirtschaftlich sind die #Bilateralen III kein «Nice-to-have», sondern eine absolute Notwendigkeit. Etwa 50 % unserer #Exporte gehen in die #EU. Ohne direkten Zugang zum #Binnenmarkt wären viele #Arbeitsplätze in der #Schweiz gefährdet. 🇨🇭🤝🇪🇺 📸 @vicentinibs",2025-07-04 14:56:46+00:00,1,54,4,-0.25,0,-0.6363403963736034
instagram.com,https://www.instagram.com/glp_grunliberale/,3667658471364481703_8889484925,Sport und Jugend vor dem Sparhammer schützen! Der Bundesrat will die Subventionstarife an Jugend+Sport (J+S) ab 2026 um 20 % kürzen – das trifft über 600’000 Kinder und Jugendliche im ganzen Land. Das ist der falsche Weg. Wir sagen: Hände weg von J+S! 👉 Jetzt Appell unterschreiben und ein Zeichen setzen: Link in der Bio,2025-07-02 06:49:44+00:00,8,127,0,-1.0,0,-0.6384250474383302
instagram.com,https://www.instagram.com/p/DLmI_KXIdKn/?img_index=1,3662571223373561398_8889484925,"„Dann fällt halt die Frau aus.“ Solche Aussagen sind leider noch Alltag und zeigen, wie ungleich die Verantwortung für Familie verteilt ist. Frauen stehen oft vor der Wahl: Karriere oder Familie. Das ist kein Zufall, sondern Folge fehlender Rahmenbedingungen. Kein Wunder, liegt die Geburtenrate bei nur 1.29 Kindern pro Frau. In der SRF-Arena hat @corinagredig klar gemacht, worum es geht: Gleichstellung beginnt bei der Elternzeit.   Gleiche Elternzeit für beide Elternteile – dafür steht die @familienzeit_initiative 💚",2025-06-25 06:23:52+00:00,2,73,6,-0.72,1,-0.040279095509171636
instagram.com,https://www.instagram.com/p/DLmI_KXIdKn/?img_index=1,3661077798231517347_503922255,"🏳️‍🌈 Zurich Pride 2025 🏳️‍🌈 Am Samstag, 21. Juni 2025 fand zum 31. Mal in #Zürich die #zurichpride statt. Natürlich war auch wieder eine grosse Delegation der @glpzh, @grunliberale , @jglpzh, @jglpschweiz und @queer_glp dabei! Es war ein farbenfrohes und fröhliches Fest unter dem Motto „Gemeinsam für unsere Gesundheit“! #Homo- und #Transphobie gehört für viele betroffene Personen zum Alltag Gewalt gegen #LGBTQ+-Personen ist weiterhin traurige Realität Das binäre Verständnis von #Geschlecht diskriminiert zahlreiche Personen   Gleichstellung aller Lebensformern muss eine Selbstverständlichkeit werden. Darum kämpfe ich und die #GLP weiterhin für eine echte #Liberalisierung der #Gesellschaft. 🏳️‍🌈🏳️‍⚧️",2025-06-23 04:55:08+00:00,8,88,1,-1.0,0,-0.8603659340080119
instagram.com,https://www.instagram.com/p/DLmI_KXIdKn/?img_index=1,3660679290320699138_8282638970,Alle Hände voll zu tun hatten wir diese Sommersession: ein Rückblick anhand von fünf Dingen.,2025-06-22 15:48:44+00:00,2,56,2,0.0,0,-1.0072593822475226
instagram.com,https://www.instagram.com/p/DLmI_KXIdKn/?img_index=1,3660040140583858612_8889484925,"Das #Parlament will den #Zivildienst massiv schwächen, um den Bestand von #Armee und #Zivilschutz zu erhöhen. Das ist absurd! Was man stärken will, schwächt man nicht auf Kosten von etwas anderem. Unsere #Lösung liegt längst auf dem Tisch: die Service-Citoyen-#Initiative. Ein Dienst für alle Männer und alle #Frauen in der Armee, im Zivilschutz oder im Zivildienst. Doppelt so viele Dienstleistende für die #Schweiz! 🇨🇭 Die #Volksabstimmung steht kurz bevor – unterstützt unsere #Kampagne, jede Spende zählt! 👉 Link in der Bio. 🎥 @_katja_christ",2025-06-23 15:23:16+00:00,2,65,5,-0.85,0,-0.32222815201349375
instagram.com,https://www.instagram.com/p/DLmI_KXIdKn/?img_index=1,3659859655354161208_8889484925,"Lasst uns genau das Gegenteil von #Trump tun! Lasst uns zusammenarbeiten, statt gegeneinander. Ja zu den #Bilateralen III! 🇪🇺🤝🇨🇭 Heute hatten wir unseren nationalen #Aktionstag für die Bilateralen: In der ganzen #Schweiz haben wir Flyer verteilt und uns mit der #Bevölkerung ausgetauscht. Ein gelungener Tag!",2025-06-21 19:54:42+00:00,8,86,3,1.0,0,-0.4894469481340924
instagram.com,https://www.instagram.com/p/DLmI_KXIdKn/?img_index=1,3659667154567085897_8282638970,"Im Nationalrat haben wir die Klimafonds-Initiative beraten. Unser Ziel: einen Gegenvorschlag, der auf Lenkung statt auf Subventionen setzt – also mit kluger Politik und Anreizen statt mit neuen Schulden. Leider wurde unser Vorschlag abgelehnt. Dabei braucht es genau jetzt Lösungen, die wirksam für das Klima und verantwortungsvoll für die Finanzen sind.",2025-06-21 06:13:25+00:00,2,48,4,-1.0,1,-0.7006667720851782
instagram.com,https://www.instagram.com/p/DLmI_KXIdKn/?img_index=1,3659175210036837801_8603480030,Willst Du wissen was es mit der halben Kuh auf sich hat und warum ich in einer Tracht im #Bundeshaus erschienen bin?  Dann lies meinen Bericht über die #Sommersession des Nationalrats unter 👉 www.katjachrist.ch,2025-06-20 13:55:01+00:00,1,39,2,0.0,0,-1.1895174467636518
instagram.com,https://www.instagram.com/p/DLmI_KXIdKn/?img_index=1,3658501146907691235_8889484925,Die Europäische Union ist klar der wichtigste #Handelspartner der #Schweiz: Rund 50 Prozent unserer #Exporte gehen in die #EU. Eine Vielzahl von #Arbeitsplätzen in der Schweiz hängt von der Teilnahme am EU-#Binnenmarkt ab. Mit den #BilateralenIII können wir diesen Erfolgsweg fortsetzen. 🇨🇭🤝🇪🇺   📹 Tiana Moser in der Arena von SRF.,2025-06-19 15:36:25+00:00,2,184,62,0.39,0,12.135869966266077
instagram.com,https://www.instagram.com/p/DLmI_KXIdKn/?img_index=1,3658421416617519794_8889484925,Am Samstag findet unser nationaler #Aktionstag für die #Bilateralen III statt. 🇨🇭🤝🇪🇺 In der ganzen #Schweiz verteilen wir einen kreativen #Flyer. Setz dich für den bilateralen Weg ein und sei dabei an einem unserer Stände! 👉 Link zu den Standorten in der Bio.,2025-06-19 21:05:02+00:00,1,32,0,0.59,0,-1.6569259962049336
instagram.com,https://www.instagram.com/p/DLmI_KXIdKn/?img_index=1,3657818960503862951_8889484925,"Jetzt hat auch der Ständerat die Service-Citoyen-Initiative abgelehnt. Doch das letzte Wort hat das Volk. Die GLP ist die einzige Fraktion im Bundeshaus, welche die Anliegen eines ""Bürgerdienstes für alle"" und somit die Service-Citoyen-Initiative befürwortet.",2025-06-18 17:03:56+00:00,2,172,10,-0.65,0,1.8058283259540375
instagram.com,https://www.instagram.com/p/DLmI_KXIdKn/?img_index=1,3657099388381640188_8282638970,"Leider hat der Nationalrat die Vorlage zur Allgemeinverbindlicherklärung von Mindestlöhnen angenommen. So dürfen wir nicht mit unserem Rechtsstaat umgehen: Mein Votum dazu. Jetzt bleibt die Hoffnung, dass der Ständerat dieser gefährlichen Entwicklung einen Riegel schiebt. #Demokratie #Föderalismus #Nationalrat #Ständerat #Politik",2025-06-17 17:12:25+00:00,2,71,0,-0.91,1,-1.2388045540796964
instagram.com,https://www.instagram.com/p/DLmI_KXIdKn/?img_index=1,3656378605064208194_70501056204,"Der heutige Entscheid des Nationalrats macht den Weg frei für ein Elternzeit-Gesetz. Auch der Nationalrat verwarf heute zwei Standesinitiativen (VS/TI) für eine flexibel aufteilbare Elternzeit. Damit ist der Weg frei für ein Gesetz basierend auf zwei anderen Standesinitiativen (GE/JU), die von beiden zuständigen Kommission angenommen wurden.  Für uns ist klar, dass «Elternzeit» immer zusätzliche Wochen zu den bestehenden Urlauben für Mütter und Väter bedeutet, auch wenn eine Mehrheit der SGK-N in einem Begleitbrief etwas anderes fordert. Jeden Rückschritt gegenüber heute werden wir vehement bekämpfen. Die Standesinitiativen der Kantone Genf (24.301) und Jura (24.311) fordern einen Ausbau der Elternzeit auf Bundesebene. Der Nationalrat musste heute gar nicht über diese Vorlagen befinden, da die vorberatenden Kommissionen ihnen bereits zugestimmt haben. #FamilienzeitInitiative #Familienzeit",2025-06-16 17:18:38+00:00,1,105,2,0.03,1,-0.48192731393632715
instagram.com,https://www.instagram.com/glp_grunliberale/,3654874642699175911_8889484925,"Mit voller Überzeugung sagen wir JA zu den #Bilateralen III! 🇪🇺🤝🇨🇭 Die auf die Bedürfnisse der #Schweiz zugeschnittenen Verträge sichern den bilateralen Weg für die Zukunft ab. Gute Beziehungen zur #EU sind entscheidend für unseren #Wohlstand, unsere Lebensqualität und unsere Freiheit. *Mit KI generiert.",2025-06-14 15:37:21+00:00,8,87,1,0.39,1,-0.8710869966266077
instagram.com,https://www.instagram.com/glp_grunliberale/,3654186374366159324_8153929380,"JA zu den Bilateralen III. Weil es um viel geht – unsere Zukunft und das, was die Schweiz ausmacht. 🇨🇭✨ 🔬 Die Schweiz ist ein Forschungsland. Unsere Spitzenforschung lebt vom Austausch mit Europa. Ohne Zugang zu EU-Programmen verlieren wir Innovation – und junge Talente gehen. 🚫🧠 📦 Die Schweiz ist ein Handelsland. In einer unsicheren Welt brauchen wir stabile Beziehungen zur EU. Sie ist unser wichtigster Partner. Ohne klare Regeln riskieren wir Jobs und Wohlstand. ⚠️💼 🤝 Die Schweiz ist ein Land der Kooperation. Die Bilateralen stehen für Zusammenarbeit – nicht für Abschottung. Für Lösungen – nicht für Lärm. 🤝✨ Jetzt ist klar: In einer Welt, die auf das Recht des Stärkeren setzt, müssen wir gemeinsam stark bleiben. Sagen wir JA zu den Bilateralen III. 🇨🇭✔️",2025-06-13 16:44:43+00:00,2,148,2,-0.4,0,-0.02092162133670672
instagram.com,https://www.instagram.com/glp_grunliberale/,3653400698642916273_8889484925,"Die 13. AHV-Rente kommt. Die Finanzierung wirft jedoch Fragen auf: Der Ständerat will die 13. Rente über höhere Lohnbeiträge und eine erhöhte Mehrwertsteuer finanzieren. Das Problem? ➡ Erwerbstätige – vor allem junge Menschen und der Mittelstand – tragen die Hauptlast. ➡ Lohnbeiträge steigen, ohne dass die strukturellen Probleme der AHV gelöst werden. ➡ Das belastet genau jene, die heute schon einzahlen – und schafft neue Ungleichgewichte. Unser Standpunkt: Ja zur sozialen Sicherheit – aber nicht auf dem Rücken der nächsten Generation. Was wir brauchen, ist eine faire, generationengerechte und nachhaltige Finanzierung. ✅ Eine 13. Rente macht Sinn, wenn sie auch gerecht finanziert wird.",2025-06-12 14:43:13+00:00,2,47,10,-0.67,0,0.46569549862955917
instagram.com,https://www.instagram.com/glp_grunliberale/,3652836149189236758_8889484925,"Heute hatten wir unseren Fraktionsausflug in Thun zum Thema Frauenfussball-EM. Spannende Präsentationen, engagierte Diskussionspanels, eine eindrücklichen Stadionführung und einen Rundgang durch die Stadt Thun — ein rundum gelungener Tag mit vielen inspirierenden Begegnungen!",2025-06-11 20:00:26+00:00,8,226,4,1.0,0,1.2076823740248788
instagram.com,https://www.instagram.com/glp_grunliberale/,3652645438814798988_8282638970,Der #Ständerat will #Elektroautos auch für Mieter:innen und Stockwerkeigentümer:innen ermöglichen. Meine #Motion zur #Demokratisierung der #Elektromobilität wurde angenommen! Ein wichtiger Schritt in Richtung #NettoNull.,2025-06-11 13:44:07+00:00,2,153,13,0.39,0,2.190669802867383
instagram.com,https://www.instagram.com/glp_grunliberale/,3652464606418619061_8282638970,Gestern beim Bundeshaus: Für einmal #GR7 ⚽statt #NR Grossen 👔,2025-06-11 07:44:24+00:00,2,66,0,0.0,0,-1.2924098671726756
instagram.com,https://www.instagram.com/glp_grunliberale/,3650516056653009789_8889484925,Wirtschaftliche Interessen dürfen nicht über unserer #Gesundheit stehen! Deshalb brauchen wir strengere Regeln für #PFAS. Diese Ewigkeitschemikalien verseuchen #Wasser und #Boden – und gelangen so in unsere #Nahrung! 📹 SRF-Beitrag mit @tiana_moser,2025-06-08 15:18:06+00:00,2,89,1,-0.35,0,-0.849644871389416
instagram.com,https://www.instagram.com/glp_grunliberale/,3649664172522417138_2144020503,"🧑‍🧑‍🧒‍🧒 Familienzeit ist Gleichstellungszeit. Wer echte Gleichstellung will, muss Zeit gerecht verteilen. 📣 Wir fordern: je 18 Wochen Elternzeit für beide. Für echte Gleichstellung. Für eine starke Familie. Für die Zukunft unserer Kinder. Für eine starke Gesellschaft und eine starke Wirtschaft. 💬 Gleichstellung beginnt dort, wo Familien beginnen. Jetzt unterschreiben: @familienzeit.jetzt  Ps.: Ich kandidiere für den Stadtrat Zürich. Es ist mir ein grosses Anliegen, progressive Gleichstellungsthemen auch in der Regierung voranzutreiben. Die Wahlen sind am 8. März 2026. #Gleichstellung #18WochenFürAlle #Elternzeit #CareArbeitFairTeilen #Familienpolitik #ZukunftGestalten #glp #jglp #womeninpolitics #equality",2025-06-07 18:08:45+00:00,1,87,2,0.04,1,-0.6749064410710521
instagram.com,https://www.instagram.com/glp_grunliberale/,3648803315099695175_8889484925,"Im Nationalrat: Wir haben sicherheitspolitische Fortschritte erreicht. ✅ Wir haben verhindert, dass eine zusätzliche Milliarde nur für Munition ausgegeben wird – gezielte Investitionen statt blinder Aufrüstung. ✅ Und wir konnten aufzeigen: Es braucht nicht nur Panzer und Kampfjets, sondern vor allem eine gute Zusammenarbeit – national wie international.",2025-06-06 06:29:41+00:00,2,38,0,0.28,0,-1.5925996204933588
instagram.com,https://www.instagram.com/glp_grunliberale/,3648375378984751538_3021657999,"Im Kampf gegen die ""de facto"" Abschaffung des #Zivildienstes!  Ausschnitt aus meinem Votum im Nationalrat, welcher heute entschieden hat, den Zivildienst zu schwächen. Wir dürfen die Dienste nicht gegeneinander ausspielen. Armee, Zivilschutz und Zivildienst: Sie alle sind essentiell. Zum Schutz der Schweiz und der Bevölkerung. Den Zivildienst zu schwächen, nur weil die Armee oder der Zivilschutz zu wenig ""attraktiv"" ist, ist die falsche Lösung. #HässigimNationalrat",2025-06-05 16:34:28+00:00,2,242,15,-1.0,0,3.537205487033523
instagram.com,https://www.instagram.com/glp_grunliberale/,3647608803458734620_8889484925,"Bravo! Nach dem Nationalrat will nun auch der Ständerat #Einweg-E-Zigaretten verbieten. Die bunten Zigis zielen mit oft süssen Aromen und aggressiver Werbung auf Junge – und können deren Gesundheit gefährden. Erschwerend hinzu kommt der Plastik- und Elektroschrott, der unsere Umwelt belastet. Häufig werden diese Puff Bars nämlich achtlos weggeworfen. Zum Schutz unserer Jugend und der Umwelt ist damit bald Schluss!",2025-06-04 14:56:01+00:00,2,112,2,-1.0,0,-0.40687987560615646
instagram.com,https://www.instagram.com/glp_grunliberale/,3647602586484900257_8282638970,"Die Erstreckung der Verlustverrechnungen von 7 auf neu 10 Jahre - warum ist das wichtig? Verluste und Gewinne gehören zur wirtschaftlichen Realität. Insbesondere in der Gründungsphase, in der Forschung, in der Transformation von Geschäftsmodellen oder in Krisenzeiten machen viele Unternehmen über eine gewisse Zeit Verluste, teilweise auch hohe Verluste, bevor sich die Investitionen dann wieder lohnen. Die Möglichkeit, diese Verluste später mit Gewinnen zu verrechnen, ist für diese Firmen überlebenswichtig. Deshalb bin ich froh, dass der #Nationalrat der Erstreckung für Verlustverrechnungen heute zugestimmt hat. Hier ein Ausschnitt aus meinem Votum. #kmu #wirtschaft",2025-06-04 14:45:16+00:00,2,48,0,-1.0,0,-1.4853889943074003
instagram.com,https://www.instagram.com/p/DKe4zoBOoGh/,3646239241265039970_8889484925,"Die #GLP lehnt die #SRG-Halbierungs-Initiative klar ab. Eine radikale Kürzung der #Gebühren auf 200 Franken würde das Angebot massiv einschränken. Die SRG könnte ihren Kernauftrag nicht mehr erfüllen. Gleichzeitig sehen wir die Notwendigkeit, den #ServicePublic dem heutigen Nutzungsverhalten anzupassen. 🎥 @ba.schaffner",2025-06-02 19:20:50+00:00,2,51,4,-1.0,0,-0.6685035842293907
instagram.com,https://www.instagram.com/p/DKe4zoBOoGh/,3641846197643806096_8889484925,"GLP-Vertreter:innen haben das Landwirtschafts-Kompetenzzentrum #Agroscope in Reckenholz besucht, um sich über die Chancen der grünen #Gentechnologie informieren zu lassen: weniger #Pestizide, klimatolerantere #Pflanzen. 🌿 Die #Technologie ebnet neue Wege für eine zukunftsfähige #Landwirtschaft! 🚜 📷 @ba.schaffner 📷 @_katja_christ 📷 @fabienne.staempfli",2025-05-27 16:05:22+00:00,8,106,2,0.0,0,-0.4712062513177313
instagram.com,https://www.instagram.com/p/DKe4zoBOoGh/,3640172543631419997_8282638970,Der Bundesrat will die Attraktivität der höheren Fachschulen und der höheren Berufsbildung insgesamt stärken. Zusammen mit vier weiteren Motionärinnen und Motionären fordere ich das schon länger. Hier Ausschnitte aus meinem Votum im #nationalrat. #kmu #wirtschaft,2025-05-25 08:41:29+00:00,2,87,0,0.02,0,-1.0672675521821633
instagram.com,https://www.instagram.com/p/DKe4zoBOoGh/,3639595739294360400_28704518764,Heute hatten wir in Bern unsere #Vorstand #Sitzung. Erstmals herzlichen Dank für die reibungslose Organisation und die konstruktiven Diskussionen! So macht #Politik Spass - mit den #Grünliberalen sogar #nachhaltig;-) Heute ging es etwa um folgende Themen: 1. #Demografie & #Zuwanderung 2. #eID (elektronische Identität) - Parolenfassung 3. Abschaffung #Eigenmietwert - Parolenfassung zum neuen Verfassungsartikel 4. Neue Themenfelder... Es braucht mehr #grünliberale #Politik - auch im #Kanton #Schwyz @kanton_schwyz Nie mehr ohne @glp.sz - weil wir haben  #MutzurLösung!,2025-05-25 00:03:01+00:00,8,61,1,0.25,3,-1.149834624710099
instagram.com,https://www.instagram.com/p/DKe4zoBOoGh/,3638925920186670249_70501056204,"Wir sind empört über das Manöver der SGK-N: Die Kommission will die aktuellen 14+2 Wochen «flexibilisieren» statt ausbauen. Es ist völlig klar, dass Elternzeit immer zusätzliche Wochen zum Status quo meint. Wir werden jeden Rückschritt vehement bekämpfen! https://familien-zeit.ch/app/uploads/2025/05/20250523-MM-Familienzeit-Entscheid-SGK-N.pdf",2025-05-23 15:23:16+00:00,1,182,5,0.0,1,0.9321361743622179
instagram.com,https://www.instagram.com/p/DKe4zoBOoGh/,3638232176801805203_8889484925,"Die GLP trauert um Thomas Brunner. Wir verlieren mit dem St. Galler alt Nationalrat ein geschätztes Mitglied und einen guten Freund. Er war ein Sachpolitiker, dem das Klima am Herzen lag. Seinen Angehörigen sprechen wir unser tief empfundenes Beileid aus.",2025-05-22 16:24:56+00:00,1,171,6,-0.21,1,1.0103850411132194
instagram.com,https://www.instagram.com/p/DKe4zoBOoGh/,3633118299055441502_8153929380,"Die Bilateralen haben der Schweiz Wohlstand gebracht – den wollen wir nicht leichtfertig aufs Spiel setzen.  Die neue Schutzklausel ermöglicht es, bei starken Belastungen gezielt zu reagieren – regional und pragmatisch. Wir wollen: ✔️ Stabile Beziehungen mit der Europäischen Union ✔️ Verantwortung übernehmen statt blockieren ✔️ Wohlstand sichern – mit Weitsicht statt Angst #BilateraleIII  #Schutzklausel #WohlstandSichern #LösungenStattParolen #schweizeuropa",2025-05-15 15:18:43+00:00,2,71,2,-1.0,0,-0.8464434429685854
