source_platform,source_platform_url,data.id,data.caption.text,data.media_type,data.like_count,data.comment_count
instagram.com,https://www.instagram.com/spschweiz/,3666441206272343692_6052176286,"Seit 2022 auf allen Plattformen erhältlich: Die Lüge, wonach die F35-Kampfjets zu einem Fixpreis von 6 Milliarden gekauft werden. Seit letzter Woche wissen wir: Das wird viel, viel teurer. Wir fordern deshalb den sofortigen Stop dieses Beschaffungsprojektes.

Mehr Hintergrundinfos findest du in der neuesten Folge Meyer:Wermuth, überall dort, wo es Podcasts gibt.",2,3259,249
instagram.com,https://www.instagram.com/spschweiz/,3663549057763612335_6052176286,"same, 🦒, same.",1,1586,40
instagram.com,https://www.instagram.com/spschweiz/,3663422385361921886_6052176286,Jetzt noch teurer 👍,1,4772,279
instagram.com,https://www.instagram.com/spschweiz/,3662856290292893988_6052176286,"Wir haben jahrelang davor gewarnt, sie wollten nie zuhören! 🤬 

Jetzt ist es offiziell: Die Beschaffung der F-35 gerät komplett aus dem Ruder. Wir müssen diesen Kauf jetzt stoppen. Noch ist es nicht zu spät.",2,5905,539
instagram.com,https://www.instagram.com/spschweiz/,3661396789136018998_6052176286,"🗣️Die 🇨🇭-Regierung muss entscheiden, auf welcher Seite der Geschichte sie stehen will! 🗣️",2,11615,1432
instagram.com,https://www.instagram.com/spschweiz/,3660043158025542762_6052176286,"Was für ein starkes Zeichen ✊ ! Über 20’000 Personen haben sich heute in Bernversammelt, um ihre Trauer und ihre Wut angesichts der grauenvollen Situation in Gaza zumAusdruck zu bringen. Gemeinsam haben wir den Bundesrat zum raschen undentschlossenen Handeln aufgefordert, um das humanitäre Völkerrecht zu schützen.

Danke an alle, die hier waren.",8,6720,326
instagram.com,https://www.instagram.com/spschweiz/,3657772938212674594_6052176286,"0/3000 Taschen sind weg, aber man kann ja auch erst ab jetzt bestellen 🥹

Hol dir jetzt deine 💐-Tasche und sag auch in der Badi: Kein Geld für Zerstörung! Der Schweizer Finanzplatz muss endlich aufhören Milliarden in die Abholzung des Regenwaldes und die Förderung fossiler Energien zu investieren.

Danke an @daleskyn für prettiest Gestaltung 🔥",8,1694,11
instagram.com,https://www.instagram.com/spschweiz/,3657609934187999460_6052176286,"gesprochen wie ein 🦁, @cedricwermuth.",2,8866,627
instagram.com,https://www.instagram.com/spschweiz/,3657032673663439653_6052176286,Damit dürfen wir sie nie nie nie durchkommen lassen. Referendum?,2,9867,646
instagram.com,https://www.instagram.com/spschweiz/,3656367864248822437_6052176286,"Unsere Forderungen an den Bundesrat ☝️

Je mehr Menschen wir am Samstag in Bern sind, desto eher werden wir gehört. 16.00 Uhr, Schützenmatte (gleich beim Bahnhof). Kommt alle und sagt es weiter ✊",8,1571,94
instagram.com,https://www.instagram.com/spschweiz/,3656041177300634818_6052176286,"Donald Trump droht mit militärischer Gewalt gegen andere Länder – und setzt seit letzter Woche die US-Armee gegen die eigene Bevölkerung ein.
Trotzdem will der Bundesrat Milliarden Franken in die USA schicken, um F-35 Kampfjets zu kaufen.

Doch in 24 Stunden entscheidet der Ständerat über einen Vorstoss, der den Bundesrat zum ersten Mal zwingen könnte, den Abbruch des F-35-Kaufs seriös zu prüfen.

Unterschreibe jetzt die Petition, um dem Ständerat zu zeigen: Wir wollen den Trump-Jet nicht! (Link in Bio)",1,1833,52
instagram.com,https://www.instagram.com/spschweiz/,3654955623561781857_6052176286,"Was für ein wunderbar kämpferischer Tag! Danke an alle, die sich die Strasse genommen haben ✊💜",8,7295,15
instagram.com,https://www.instagram.com/spschweiz/,3654618389474086190_6052176286,"Heraus zum feministischen Streiktag! 💜✊

Wann & wo in deiner Nähe? 👉 www.14juni.ch",8,4541,34
instagram.com,https://www.instagram.com/spschweiz/,3654009775334657741_12874000967,"Alle auf die Strasse - laut, kämpferisch und solidarisch 💜🔥",2,4165,105
