source_platform,source_platform_url,data.id,data.caption.text,data.media_type,data.like_count,data.comment_count
instagram.com,https://www.instagram.com/fdp_schweiz/,3725135539960585784_2018933737,"Der Bund gibt mehr Geld aus, als er einnimmt: unserem Land drohen Milliardendefizite. 💸 Der Bundesrat handelt richtig und präsentiert Entlastungsmassnahmen. Falsch ist jedoch, dass er gleichzeitig die privaten Vorsorgevermögen höher besteuern will. Dagegen wird sich die FDP wehren - für alle, die tagtäglich den Wecker stellen und arbeiten gehen! ⏰ 📰 Lies jetzt die gesamte Medienmitteilung über den Link in unserer Bio @thierryburkart @andrisilberschmidt",8,82,1
instagram.com,https://www.instagram.com/fdp_schweiz/,3723656649064849044_2018933737,Die heute veröffentlichte Tamedia-Umfrage zeigt: Die Mehrheit der Schweizer Bevölkerung sagt JA zur e-ID 🪪 Die e-ID ermöglicht eine sichere und freiwillige Modernisierung langwieriger Verwaltungsvorgänge 💪 Wir sagen: ✅ JA zur digitalen Sicherheit ✅ JA zu einer vereinfachten Identifikation ✅ JA zur e-ID,1,124,10
instagram.com,https://www.instagram.com/fdp_schweiz/,3722736389919184332_2018933737,"Die SP vor der Abstimmung: ""Der AHV geht es gut.“ 👼  Die SP nach der Abstimmung: „Wir müssen die Steuern erhöhen!“ 😈🤘 @spschweiz",2,248,6
instagram.com,https://www.instagram.com/fdp_schweiz/,3720670369696022858_2018933737,"Du baust dein Leben lang auf – und dann verlangt der Staat: „Gib die Hälfte her.“ Die JUSO nennt das Gerechtigkeit. Wir nennen es: Strafe für Eigenverantwortung. 🔨 Unternehmen verkaufen, nur weil geerbt wurde? Das trifft nicht die Superreichen – sondern den liberalen Mittelstand. 💬 Schreib in die Kommentare: Was bedeutet für dich Eigenverantwortung? #Erbschaftssteuer #FDP #Eigenverantwortung #JusoInitiative #KMU #Nachfolge #Vermögen #LiberalDenken #SteuernMitMass",2,295,59
instagram.com,https://www.instagram.com/fdp_schweiz/,3719949706521490170_2018933737,"🫨 Es tönt wie ein schlechter Witz: Schweizer Polizistinnen und Polizisten dürfen seit Neustem nicht mehr erfassen, welche Hautfarbe ein Verbrecher hat.  🥋💪 Dagegen wehren wir uns mit einer Petition und Vorstössen im Parlament. Schluss mit den ständigen ideologischen Angriffen auf unsere Sicherheitskräfte. 🖊️ Unterzeichne jetzt die Petition und wehre dich gegen den Woke-Wahnsinn zulasten unserer Sicherheit! (Link in Bio)",8,734,54
instagram.com,https://www.instagram.com/fdp_schweiz/,3719818012431194204_2018933737,📬🥳 Die neue Ausgabe des Schweizer Freisinns flattert heute in die Briefkästen unserer Abonnentinnen und Abonnenten und ist online als Flipbook verfügbar (Link in Bio). 👉 NEU finden Sie auch ausgewählte Artikel in unserem Online Magazin (Link in Bio) #fdpwecker #steuern #freisinn,8,72,0
instagram.com,https://www.instagram.com/fdp_schweiz/,3719153754072513674_2018933737,"Was ist eigentlich eine Session? Wer sitzt da drin? Und was passiert da genau? Viermal pro Jahr trifft sich das Parlament zur Session – und dort werden die Weichen gestellt für alles: 💼 Gesetze 📊 Budget 🌱 Klima 🧑‍⚖️ Wahlen 📃 Vorstösse Und: Die Sitzungen sind öffentlich. Du kannst zuschauen – oder besser: verstehen, mitreden, mitgestalten. 💬 Was würdest du im Bundeshaus ansprechen, wenn du 2 Minuten Redezeit hättest? 👇 Schreib’s in die Kommentare & folge für mehr Insights direkt aus dem Bundeshaus. #SessionErklärt #Bundeshaus #PolitikVerstehen #FDP #DemokratieLive #LiberalDenken #PolitikErklärt #CHpolitics #ParlamentSchweiz",2,301,6
instagram.com,https://www.instagram.com/fdp_schweiz/,3718518751428651321_2018933737,"👶 Internationale Adoptionen sollen möglich bleiben!  Der Nationalrat folgt der FDP und stellt sich gegen ein generelles Verbot - ein deutliches Signal an Bundesrat Beat Jans, der die unverhältnismässige Massnahme vorgeschlagen hatte. Die Schweiz soll weiter ein Land bleiben, das Kindern in Not eine Perspektive bieten kann. 📰 Mehr dazu findest du in unserer Medienmitteilung über den Link in unserer Bio.",8,82,4
instagram.com,https://www.instagram.com/fdp_schweiz/,3717912621342010054_2018933737,💰📈 Angesichts der US-Strafzölle hat der Schutz von Arbeitsplätzen und Schweizer Löhnen höchste Priorität.  Das hat die FDP-Liberale Fraktion an ihrer heutigen Sitzung unmissverständlich festgehalten und die Weichen für die laufende Herbstsession gestellt. Insbesondere der arbeitende Mittelstand und die KMU müssen entlastet werden. 🔎 Die ganze Medienmitteilung und unsere Vorstösse kannst du über den Link in unserer Bio lesen. #fdpwecker,8,101,2
instagram.com,https://www.instagram.com/fdp_schweiz/,3717191672728670875_2018933737,"Heute wurde @severinbrungger als Ständerat für den Kanton Schaffhausen vereidigt. 🥳 Wir wünschen dir viel Freude und Erfolg in deiner neuen Funktion, lieber Severin 💙",1,297,4
instagram.com,https://www.instagram.com/fdp_schweiz/,3714192747910737380_2018933737,"🧾 Einkommen, Dividende, Vermögen – alles schon versteuert. Und dann, beim Vererben: nochmal 50 %? Das ist keine Gerechtigkeit. Das ist doppelte Besteuerung – und ein liberaler Albtraum. 📉 Kein Staat sollte zweimal abkassieren, nur weil jemand etwas aufgebaut hat. 📢 Sag uns in den Kommentaren: 👉 Wer sollte deiner Meinung nach wirklich mehr zahlen? #Erbschaftssteuer #JusoInitiative #DoppelteBesteuerung #FDP #LiberalDenken #KMU #Eigenverantwortung #NoEnteignung #PolitikErklärt",2,161,9
instagram.com,https://www.instagram.com/fdp_schweiz/,3713506025010651016_2018933737,"❌ Die FDP lehnt die Neuauflage der sogenannten «Konzernverantwortungsinitiative» ab. Das Letzte, was unser Land jetzt braucht, sind neue Regulierungen zulasten der Unternehmen! 👉 Mehr dazu findest Du in unserem Post und unserer Medienmitteilung über den Link in unserer Bio.",8,191,1
instagram.com,https://www.instagram.com/fdp_schweiz/,3709933444026366969_2018933737,"Mitte-Links will dem Mittelstand noch tiefer in die Tasche greifen. Ihre Politiker haben erneut eine massive Mehrwertsteuererhöhung beschlossen, anstatt die AHV endlich zu stabilisieren. 📈💰 Die FDP wird diese Verantwortungslosigkeit entschieden bekämpfen – notfalls an der Urne. 💪 📰 Mehr dazu findest Du in unserer Bildstrecke und der Medienmitteilung (Link in Bio).",8,289,13
instagram.com,https://www.instagram.com/fdp_schweiz/,3709726204715934115_2018933737,"C wie Chancengleichheit. Für uns Freisinnige bedeutet das: gleiche Chancen am Start – nicht Gleichmacherei am Ziel. 👉 Bildung, Aufstiegschancen und faire Rahmenbedingungen – ja. 👉 Aber eine 50%-Steuer auf Familienunternehmen und Nachlässe, wie die JUSO sie will? Das zerstört Leistung, Innovation und Arbeitsplätze. Chancengerechtigkeit heisst fördern, nicht bestrafen. #Chancengerechtigkeit #LeistungMussSichLohnen #NeinZurJUSOInitiative #FDP",2,204,18
instagram.com,https://www.instagram.com/fdp_schweiz/,3703926174187446950_2018933737,"🚨 B wie Betriebsnachfolge: „Erben? Nur wenn du vorher verkaufst.“ 🤯   Das ist die Realität der JUSO-Initiative:   ❌ 50 % Steuern auf Nachfolge ❌ Familienunternehmen in Gefahr ❌ Arbeitsplätze auf dem Spiel   👉 Wenn die Nachfolge scheitert, verliert nicht nur die Familie – sondern die ganze Region.   #betriebsnachfolge #familienunternehmen #kmu #neinzurjusoinitiative #FDP.DieLiberalen",2,102,6
instagram.com,https://www.instagram.com/fdp_schweiz/,3701941959602311189_2018933737,"✏️📖 Back to School! Good vibes zum Start ins neue Schuljahr. 💙 👉 Grundkompetenzen = Superkräfte der Schülerinnen und Schüler💪 👉 Weniger Stress, mehr Vereinbarkeit für Eltern🏃‍♀️ 👉 Weniger Bürokratie, mehr Zeit fürs Unterrichten für Lehrpersonen 👩‍🏫 Bildung ist wie WiFi: Wenn sie stark ist, bleibt unsere Gesellschaft verbunden. 😉✨",2,224,11
instagram.com,https://www.instagram.com/fdp_schweiz/,3698990720799405700_2018933737,"💸 A wie Abwanderung: Wenn du 50% deines Erbes abgeben müsstest – würdest du bleiben? Die JUSO-Initiative klingt sozial – aber sie gefährdet Jobs, Investitionen und Steuereinnahmen. Wenn Unternehmer:innen und Vermögende gehen, zahlen am Ende wir die Rechnung. 👉 Was würdest du tun? Auswandern oder bleiben? Schreib’s in die Kommentare! #JUSOInitiative #Erbschaftssteuer #FDP #Abwanderung #Steuern #Politik #Liberalismus #Schweiz",2,118,24
instagram.com,https://www.instagram.com/fdp_schweiz/,3698347346759983272_2018933737,"Die Schweiz braucht dringend mehr CO₂-neutralen Strom, um das Netto-Null-Ziel zu erreichen. Dass der Bundesrat das Kernenergieverbot aufheben will, ist ein wichtiger Schritt zurück zur Vernunft. Neben Wind, Sonne und Wasser muss auch sichere Kernkraft im Energiemix möglich sein. 🍃🌞💧⚛️ 🌳Mehr dazu findest du in unserer Medienmitteilung (link in bio)",1,91,5
instagram.com,https://www.instagram.com/fdp_schweiz/,3697412514212453271_2018933737,"US-Strafzölle⚠️: @elisaidastrebel erklärt, was jetzt zählt ⚖️ – und welche Fehler wir uns nicht leisten dürfen 🚫.",2,291,13
instagram.com,https://www.instagram.com/fdp_schweiz/,3694010912192311660_2018933737,Trumps Zölle: Das sind die Dos and Don’ts für die Schweiz.,8,176,3
instagram.com,https://www.instagram.com/fdp_schweiz/,3693370336150529217_2018933737,"Die Gefahr massiver US-Zölle auf Schweizer Exporte ist weiterhin akut. Für die exportabhängige Schweiz stehen tausende Arbeitsplätze auf dem Spiel. 🔵 Die FDP fordert deshalb einen raschen Abschluss der geplanten Freihandelsabkommen mit den Mercosur-Staaten und Indien sowie den Ausbau bestehender Freihandelsabkommen, beispielweise mit Japan oder China.  🔵 Wer unsere Arbeitsplätze und Unternehmen schützen will, muss Handelsbeziehungen ausbauen, statt sie zu blockieren. Parteipolitischer Widerstand gegen den Freihandel gefährdet den Wohlstand unseres Landes.",1,141,10
instagram.com,https://www.instagram.com/fdp_schweiz/,3693046009546758194_2018933737,"📘 Das Erbschaftssteuer-ABC ist da! Komplizierte Initiative? Nicht mit uns. Wir erklären von A wie Abwanderung bis Z wie Zukunftssteuer –  📌 verständlich, kompakt und jede Woche ein neuer Begriff. Denn 50 % Erbschaftssteuer betrifft nicht „die anderen“ – sondern Familien, Jobs und unsere Zukunft. 🎥 Politik, die man versteht. Fakten mit Haltung. Und manchmal auch mit einem Augenzwinkern. 😉 ❓ Welcher Begriff interessiert dich besonders und sollte unbedingt in einem der nächsten Videos erklärt werden? 💬 Schreib’s in die Kommentare! #ErbschaftssteuerABC #JUSOInitiative #Abstimmung2025 #PolitikErklärt #FDP #Steuern #Klartext",2,206,11
instagram.com,https://www.instagram.com/fdp_schweiz/,3689532656027298462_2018933737,"Wir wünschen allen einen wunderbaren 1. August! Besonders in bewegten Zeiten erkennen wir, wie wertvoll Zusammenhalt ist. Ein herzliches Dankeschön an alle, die sich mit Herzblut für unsere freisinnigen Werte und eine liberale, erfolgreiche Schweiz einsetzen. Gemeinsam gestalten wir die Zukunft unseres Landes – mit Mut und Zuversicht.",1,167,2
instagram.com,https://www.instagram.com/fdp_schweiz/,3689421446925535568_2018933737,"Mit seiner Zollpolitik bricht US-Präsident Donald Trump mit den Prinzipien von Verlässlichkeit, Freihandel und einer regelbasierten Weltordnung – genau jenen Werten, für die wir Freisinnigen einstehen. Die FDP verurteilt Trumps Vorgehen aufs Schärfste.  Angesichts der drohenden US-Zölle von bis zu 39 Prozent braucht es jetzt rasche und entschlossene Massnahmen, um die Wettbewerbsfähigkeit der Schweizer Unternehmen zu stützen und den wirtschaftlichen Schaden zu lindern.",1,371,41
instagram.com,https://www.instagram.com/fdp_schweiz/,3684397880060435872_2018933737,"🫕Bald ist es soweit: Der 01. August rückt näher und wir feiern den Geburtstag der Schweiz 😃 🔎Wann und wo unser Parteipräsident @thierryburkart , sowie Bundespräsidentin Karin Keller-Sutter und Bundesrat @ignaziocassis Reden halten werden, erfährst Du über den Link in unserer Bio.",1,85,0
instagram.com,https://www.instagram.com/fdp_schweiz/,3669838769529110437_2018933737,"""Mir liegt am Herzen, dass die Vorsorge auch mit Teilzeitpensen abgesichert ist"". ⏰Für alle, die den Wecker stellen. Ob im Job, in der Familie oder im Ehrenamt – Ihr haltet den Laden am Laufen. Danke Euch. Für Euch machen wir Politik. 💙 #fdpwecker",2,95,0
