source_platform,source_platform_url,data.id,data.caption.text,data.caption.created_at,data.media_type,data.like_count,data.comment_count,sentiment_rulebased,voting.topic,engagement_score
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3716303132226793749_3254768218,"Der Eigenmietwert besteuert ein Einkommen, das es gar nicht gibt. Wer in den eigenen vier Wänden wohnt, zahlt, als würde er Miete kassieren. Diese Steuer ist überholt und ungerecht – sie gehört abgeschafft. 🏡🚫",2025-09-07 09:38:44+00:00,2,103,8,-0.79,2,0.029410297190257673
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3714238480630195735_3254768218,Save the Date! 🚀 Am 20. September 2025 laden wir euch zum ausserordentlichen Kongress nach Bern ein. Im Hotel National beschliessen wir gemeinsam unser neues Projekt! Ausserdem dürfen wir Thierry Burkart und Prof. Dr. Christoph Schaltegger begrüssen. Melde dich jetzt an – wir freuen uns auf dich!,2025-09-04 13:15:53+00:00,8,71,0,0.23,0,-1.4807902204758787
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3712982256391588690_3254768218,Kein Rennen mehr gegen die Öffnungszeiten!  Die E-ID bringt die Verwaltung zu dir – 24/7. 📲✨,2025-09-02 19:40:48+00:00,2,82,1,0.0,1,-1.2408254591948107
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3711943776945366320_3254768218,"Liberal Future Talents x FDP Fraktion 🤝 Wir organisieren das erste mal ein Ausbildungsprogramm für motivierte und engagierte Jungfreisinnige. In verschiedenen Workshops wird das Wissen im Campaigning, Auftrittskompetenz, liberalen Theorien und aktuellen politischen Themen vertieft. Ein Highlight des Programms: Der Austausch mit unseren nationalen FDP Fraktion. Herzlichen Dank für die spannenden Gespräche 💡 Hast du Lust nächstes Jahr ein Teil des Programms zu sein? Dann melde dich gerne bei uns!",2025-09-01 09:16:43+00:00,8,94,2,1.0,0,-0.9935478841176288
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3709324521640836704_3254768218,Ein Eigenheim ist für viele junge Menschen schwer erreichbar. Mit der Abschaffung des Eigenmietwerts und einer einmaligen Starthilfe wird der Traum vom eigenen Zuhause greifbarer. Deshalb stimme auch du JA zur Abschaffung des Eigenmietwerts am 28. September! 🏡🗳️,2025-08-28 18:34:03+00:00,2,105,10,0.28,2,0.3630835438301059
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3706180599964814105_3254768218,"Wohnen ist ein Grundbedürfnis – doch restriktive Raumplanung, übertriebene Bauvorschriften und der Eigenmietwert machen es für viele unbezahlbar. Am 28. September haben wir endlich die Chance, den unfairen und unsinnigen Eigenmietwert abzuschaffen. Stimme auch du JA!🏠💡",2025-08-24 10:27:50+00:00,2,100,5,-1.0,2,-0.47109957276951375
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3700988202940127450_3254768218,Endlose Schlangen und Papierkram? Mit der E-ID wird’s endlich einfach. Deshalb stimme auch du JA zur Einführung der E-ID am 28. September! 🚀,2025-08-17 06:30:50+00:00,2,87,4,0.0,1,-0.7256899616428103
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3699622154197910101_3254768218,"🏡 Träumst du auch vom Eigenheim? Für uns Junge ist die Finanzierung von Wohneigentum schon schwer genug und dann kommt auch noch eine Steuer auf Einkommen, das es gar nicht gibt: der Eigenmietwert. 😤 📅 Am 28. September können wir diesen Unsinn abschaffen. Berechne jetzt mit unserem Online-Rechner, wie viel du bei einer Abschaffung sparen würdest – Link in der Bio. Sag am 28. September Ja zur Abschaffung des Eigenmietwerts!",2025-08-15 09:17:07+00:00,2,124,11,-0.61,2,0.6615508154800889
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3698837887515669851_3254768218,"✈️ Sicherheit verteidigen – nicht verspielen. Der F-35 wurde vom Volk beschlossen. Wer jetzt den Entscheid torpediert, gefährdet bewusst unsere Verteidigung und spielt mit der Sicherheit der Schweiz.",2025-08-14 07:17:40+00:00,8,126,1,-0.48,1,-0.919061652165778
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3698511274312360990_3254768218,"Der Bundesrat will den Bau von neuen AKW in der Schweiz wieder erlauben ⚡️ Wer Versorgungssicherheit und Klimaziele ernst nimmt, setzt auf Technologieoffenheit anstatt ideologisches Wunschdenken – wir begrüssen den Entscheid! 💪🏻",2025-08-13 20:28:45+00:00,1,91,0,0.01,1,-1.3345339445535909
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3698469112086524177_3254768218,"Lucio Sansano stellt sich als Verantwortlicher Initiative- und Referendumsprojekte zur Wahl! An unserem a.o. Kongress am 20. September stimmen wir darüber ab, wer den neuen, wichtigen Vorstandsposten besetzt. Diese Person wird unsere nächsten Grossprojekte leiten – denn wir haben noch viel vor 🚀 Lucio hat langjährige politische Erfahrungen: Mit 17 Jahren startete er im Jugendrat Baselland, wurde ein Jahr später er als jüngstes Mitglied in den Reinacher Einwohnerrat gewählt und präsidierte 4 Jahre die Jungfreisinnigen Baselland. 2023 kandidierte er als erster unter 30-jähriger auf der Hauptliste der FDP Baselland für den Nationalrat. Alle Unterlagen zu seiner Kandidatur findest du im Kongress-Ordner.",2025-08-13 19:04:59+00:00,1,92,2,0.62,0,-1.0081735117098574
